t,ia,ib,ic,vsq,vsd,speed,angle,output
5.15,7.607451076,40.16915699,-47.77660806,-14.80841342,140.6439152,-24322.37353,-24920.97175,1
5.16,-13.88776879,49.31720464,-35.42943586,225.2303794,-21.1681922,-24423.46939,-25164.69416,1
5.17,137.1611143,-169.9167203,32.75560604,-95.68890005,220.3138215,-24522.75212,-25409.41704,1
5.18,-129.2903244,175.852496,-46.56217153,-44.56204258,168.997432,-24623.62173,-25655.13772,1
5.19,79.60905999,-161.3193297,81.71026972,85.14326137,0.149524319,-24721.62573,-25901.85373,1
5.2,9.165845394,6.503088481,-15.66893388,-120.3377631,74.28877953,-24821.03653,-26149.56268,1
5.21,-79.10429379,79.00206648,0.102227314,-68.26307532,215.6779282,-24919.47713,-26398.26204,1
5.22,65.80210195,-186.5444619,120.74236,58.6577027,-232.924493,-25017.56774,-26647.94918,1
5.23,-98.47994559,192.4623018,-93.98235622,151.8232987,-86.57709635,-25117.85318,-26898.62169,1
5.24,140.804594,-209.9823698,69.17777581,11.34593017,-84.38404578,-25211.98403,-27150.27709,1
5.25,14.62032402,24.29867202,-38.91899604,-59.78468662,128.1631431,-25312.8721,-27402.91284,1
5.26,-85.55652984,89.205823,-3.649293155,-114.9423568,194.8462747,-25409.99315,-27656.5265,1
5.27,72.37130695,-152.2534454,79.88213841,226.4803099,-80.00759199,-25509.45175,-27911.11555,1
5.28,-125.8180838,176.2167979,-50.39871412,67.38446266,161.2614084,-25607.33307,-28166.67764,1
5.29,73.81468517,-127.887755,54.0730698,51.91239445,67.48704036,-25703.49749,-28423.21017,1
5.3,-44.98997869,34.97856777,10.01141092,35.96281383,-136.7723511,-25798.45806,-28680.71081,1
5.31,-4.870584055,63.70760689,-58.83702283,179.2039596,-138.0679436,-25895.5449,-28939.17705,1
5.32,136.4093558,-234.3175905,97.90823469,-204.318596,-126.2871999,-25988.12471,-29198.60644,1
5.33,-94.5711467,195.1216396,-100.5504929,143.1415305,-100.2816529,-26088.04751,-29458.99649,1
5.34,87.60573151,-181.540309,93.9345775,76.39246141,-37.59772803,-26181.79824,-29720.34482,1
5.35,-32.53392301,9.979332533,22.55459047,-96.46480409,-103.4144167,-26278.51,-29982.64903,1
5.36,-8.177774337,90.93042956,-82.75265523,49.91610493,-220.6472267,-26373.25477,-30245.90663,1
5.37,145.2328195,-224.347529,79.11470949,-238.1944852,-30.950489,-26465.81268,-30510.11527,1
5.38,-93.07649579,203.550633,-110.4741373,119.6798304,-127.3681509,-26563.54313,-30775.27247,1
5.39,87.22962127,-182.6354746,95.40585332,75.04569447,-40.21866551,-26656.61925,-31041.37588,1
5.4,-25.80365676,5.079597074,20.72405969,-87.01005696,-111.4865462,-26752.18043,-31308.42311,1
5.41,-4.300278706,84.65113828,-80.35085958,84.92998736,-209.675257,-26845.93596,-31576.41171,1
5.42,138.1893069,-229.698496,91.5091891,-228.1531974,-75.10435428,-26936.96136,-31845.33935,1
5.43,-88.10890413,196.1794007,-108.0704965,139.2274744,-105.6485589,-27034.03893,-32115.20358,1
5.44,78.68767466,-174.8830373,96.19536262,78.62835459,-32.66464707,-27125.75324,-32386.00209,1
5.45,-30.86267756,9.049578703,21.81309885,-89.05022252,-109.8638151,-27219.90717,-32657.73255,1
5.46,-11.67057146,103.1336896,-91.46311817,45.47056818,-221.606055,-27312.23003,-32930.39252,1
5.47,156.3025133,-219.8227639,63.52025059,-239.5064246,18.19939914,-27402.78337,-33203.97971,1
5.48,-87.4599157,225.6073093,-138.1473936,46.45228974,-168.4876625,-27496.09529,-33478.49163,1
5.49,127.8125128,-207.1632605,79.35074774,18.45696563,-83.11881696,-27587.18378,-33753.92606,1
5.5,20.65280908,-4.946270772,-15.7065383,-129.0040202,57.94793147,-27681.76502,-34030.28058,1
5.51,-84.17087252,137.4364363,-53.26556383,-225.8010612,-13.80930603,-27771.8016,-34307.55288,1
5.52,83.24113493,-144.307372,61.06623712,148.1246874,189.0862833,-27866.54918,-34585.74061,1
5.53,-160.4949566,192.1306508,-31.63569419,-120.0706506,126.9997894,-27955.91015,-34864.84147,1
5.54,55.80325965,-107.4990742,51.69581454,-14.05939566,83.9745837,-28048.3846,-35144.85305,1
5.55,-34.34510508,32.68893744,1.656167643,68.88103153,-123.5127665,-28137.49067,-35425.77314,1
5.56,-7.949124987,94.16978371,-86.22065873,79.32067453,-211.8609137,-28227.90204,-35707.5994,1
5.57,136.5709433,-176.8574213,40.28647801,-120.1084184,208.0108491,-28318.41284,-35990.32957,1
5.58,-175.6764179,214.3110794,-38.63466154,-164.0817686,60.19203326,-28407.06422,-36273.96124,1
5.59,72.60522916,-119.2776419,46.67241277,12.26868591,84.25483167,-28499.81404,-36558.49212,1
5.6,-22.47683781,2.943913577,19.53292423,-82.18453325,-115.0899756,-28587.8872,-36843.92001,1
5.61,-86.43115859,135.4751872,-49.04402864,-225.7598334,14.46768106,-28675.78608,-37130.24261,1
5.62,61.11743224,-165.9015119,104.7840797,165.8148574,-173.7814104,-28766.84946,-37417.4576,1
5.63,-90.42670321,214.0739254,-123.6472222,84.07423361,-153.2234672,-28854.57469,-37705.56275,1
5.64,113.3338866,-126.6540485,13.32016187,-81.53819164,24.51368227,-28944.43785,-37994.5558,1
5.65,-31.97944972,13.5044314,18.47501832,-34.0825243,-137.2529837,-29032.30896,-38284.43443,1
5.66,-91.61406578,108.4535099,-16.83944414,-160.9589558,158.9623563,-29119.85065,-38575.19644,1
5.67,131.8573754,-233.1726942,101.3153189,-213.0011578,-111.0182521,-29205.73936,-38866.83955,1
5.68,-149.2002587,185.0098582,-35.80959955,-99.98011484,143.3523083,-29296.73268,-39159.36154,1
5.69,126.4667064,-203.9711949,77.50448853,13.43040623,-84.07747322,-29381.47768,-39452.7601,1
5.7,-55.7404632,54.00622097,1.734242235,68.51454803,-123.7164367,-29470.81885,-39747.03309,1
5.71,-78.65788399,83.69862955,-5.040745564,-50.22470283,220.5771869,-29558.28414,-40042.17827,1
5.72,105.349271,-158.9193767,53.57010573,-29.23271984,238.4113958,-29646.15329,-40338.19339,1
5.73,-59.14567745,208.491637,-149.3459596,70.47388356,-159.9354225,-29730.59433,-40635.0762,1
5.74,54.83102939,-149.9022352,95.07120578,84.83675148,7.219619915,-29818.20407,-40932.82457,1
5.75,-50.53161509,49.79341043,0.738204654,68.82286628,-123.5451864,-29904.19445,-41231.43625,1
5.76,-23.97014392,58.3512168,-34.38107288,218.7346505,57.723209,-29991.40142,-41530.90902,1
5.77,59.30857337,-193.3123408,134.0037674,34.37994136,-237.723716,-30075.25937,-41831.2407,1
5.78,-63.64330552,159.9021208,-96.25881532,162.2819786,64.88811182,-30163.54645,-42132.42913,1
5.79,57.19655785,-155.9005644,98.70400651,85.03607463,-4.273561273,-30246.85283,-42434.47208,1
5.8,24.25338834,-34.51234999,10.25896165,-137.7300587,-32.10032587,-30332.22163,-42737.36741,1
5.81,-95.00553621,146.4353812,-51.42984501,-221.3016945,46.9294809,-30415.8836,-43041.11294,1
5.82,57.24087732,-157.6446232,100.4037458,204.1699731,-126.5273394,-30502.82592,-43345.70646,1
5.83,-54.5963221,183.1014231,-128.505101,144.9268576,-97.6837427,-30586.64569,-43651.14582,1
5.84,128.5302321,-143.6666002,15.13636818,-82.923773,-19.31437768,-30670.29906,-43957.42888,1
5.85,-39.78242207,28.10328725,11.67913482,20.59406361,-139.9138469,-30754.59235,-44264.55343,1
5.86,-94.04936647,115.8837747,-21.83440818,-173.488699,145.1843224,-30837.77264,-44572.5174,1
5.87,141.9991878,-225.2169589,83.21777111,-239.4251469,-19.23914121,-30919.8347,-44881.31861,1
5.88,-91.72489032,166.0182849,-74.29339462,75.88592219,157.4396216,-31007.40551,-45190.9549,1
5.89,68.69123107,-104.0146394,35.32340836,-84.03996633,13.66313922,-31089.30125,-45501.42417,1
5.9,41.61008862,-5.778091551,-35.83199707,-96.44432354,103.4335171,-31171.56161,-45812.72428,1
5.91,-48.89167633,150.6501661,-101.7584898,-147.767399,-171.2939344,-31253.02133,-46124.85312,1
5.92,142.4500544,-196.9306738,54.48061935,-198.729699,134.9112756,-31336.10449,-46437.80862,1
5.93,-112.6010364,248.4312444,-135.830208,-44.78911227,-168.9373939,-31416.86621,-46751.58854,1
5.94,98.17920003,-150.4866735,52.30747347,-55.99315722,-64.14174661,-31500.58104,-47066.19088,1
5.95,19.85929501,50.20577471,-70.06506971,79.25771156,117.1247846,-31582.8823,-47381.61347,1
5.96,-25.91741243,72.31105461,-46.39364218,218.9951745,56.72679885,-31666.13414,-47697.85426,1
5.97,139.1785437,-199.1880805,60.00953678,-210.3067229,116.0414919,-31745.57849,-48014.91119,1
5.98,-131.0404658,178.5160718,-47.47560602,-82.09452437,154.2932167,-31828.69186,-48332.78208,1
5.99,89.21477012,-191.9138108,102.6990407,51.1346925,-68.07819428,-31907.2254,-48651.46485,1
6,-17.42999602,49.81998142,-32.38998539,137.6442323,-32.46637188,-31989.6596,-48970.95748,1
6.01,-91.78840781,132.2290797,-40.44067189,-206.2322573,92.97888042,-32069.59619,-49291.25788,1
6.02,130.1628263,-185.6147053,55.45187902,-184.8795158,153.3431125,-32150.46428,-49612.36399,1
6.03,-72.01556473,196.0685287,-124.052964,118.882139,-128.1130153,-32231.2237,-49934.2737,1
6.04,56.28020135,-161.8461244,105.5659231,82.25468139,-21.99010465,-32310.61921,-50256.98503,1
6.05,-9.289993803,-7.429676905,16.71967071,-98.65560317,-101.326561,-32391.3023,-50580.49591,1
6.06,-42.91022965,149.6749979,-106.7647683,-135.1023298,-181.4502043,-32469.47739,-50904.80429,1
6.07,85.01404305,-148.1817305,63.16768743,140.7011944,194.673366,-32551.89007,-51229.90816,1
6.08,-97.77099154,167.7097698,-69.93877822,85.92436327,152.1936643,-32631.34272,-51555.80541,1
6.09,69.90667711,-172.5242009,102.6175238,20.96024648,-82.52312028,-32706.8529,-51882.49402,1
6.1,-17.25172612,57.41810099,-40.16637487,140.6916331,-14.34797507,-32787.06913,-52209.972,1
6.11,-77.55009098,152.3989959,-74.84890491,-223.6756931,-33.85262896,-32864.63778,-52538.23733,1
6.12,130.3951358,-229.368767,98.97363121,-233.1064562,-57.93035133,-32942.18164,-52867.28798,1
6.13,-73.68395169,164.6545706,-90.97061896,161.3684666,67.1276815,-33024.3399,-53197.12192,1
6.14,25.04433314,-98.44223296,73.39789982,34.35832543,77.90316288,-33101.64379,-53527.73715,1
6.15,-32.08598178,41.68895532,-9.602973537,97.76968902,-102.1816417,-33178.41917,-53859.13169,1
6.16,-5.969192934,76.66764378,-70.69845085,181.7814087,-134.6563613,-33256.58861,-54191.30352,1
6.17,135.3620503,-187.6661364,52.30408604,-188.8511812,148.4243137,-33332.9504,-54524.25069,1
6.18,-138.5123761,189.76988,-51.25750394,-136.1901741,109.5360403,-33410.79487,-54857.97114,1
6.19,42.16169238,-150.9839958,108.8223034,84.55102823,-10.02601309,-33487.32635,-55192.46289,1
6.2,19.51100396,49.48023273,-68.99123669,96.56447853,103.3213506,-33564.21664,-55527.72405,1
6.21,-52.71784464,156.3012252,-103.5833806,-171.8424881,-147.1291115,-33639.89487,-55863.75262,1
6.22,112.8682775,-227.9146927,115.0464152,-224.8820828,-84.3954641,-33715.57338,-56200.54665,1
6.23,-73.74759693,170.9772788,-97.22968185,174.7611516,-2.10891631,-33795.36841,-56538.10413,1
6.24,-1.071379373,-114.2522318,115.3236112,84.20922994,12.57787369,-33869.65084,-56876.42313,1
6.25,4.012278645,-20.00940049,15.99712184,-112.818567,-85.27585199,-33946.01919,-57215.50172,1
6.26,-83.89957101,148.8645379,-64.96496685,-225.8333675,-13.27050452,-34020.32892,-57555.33792,1
6.27,46.15722405,-164.4621,118.3048759,166.1345714,-173.47579,-34097.42388,-57895.92978,1
6.28,-90.38708461,237.7146216,-147.327537,-28.32174986,-172.4638691,-34170.20034,-58237.27538,1
6.29,19.74046928,-99.51948837,79.77901908,47.84687048,70.42779493,-34248.18548,-58579.37279,1
6.3,32.846746,26.97663142,-59.82337742,94.4029087,105.3000039,-34322.00966,-58922.22009,1
6.31,-89.82381252,139.9602803,-50.13646782,-206.5338042,92.30711735,-34396.1526,-59265.81537,1
6.32,84.82650705,-147.8477662,63.02125919,99.10258907,218.7995027,-34472.96653,-59610.1567,1
6.33,-113.4981213,182.2657836,-68.7676623,-150.8299112,88.2963506,-34545.78052,-59955.24215,1
6.34,35.20189711,-98.06124099,62.85934389,15.22535461,83.77103253,-34621.05556,-60301.0698,1
6.35,14.17657262,-25.33788253,11.16130992,-128.4497434,-59.16640452,-34693.97144,-60647.63779,1
6.36,-63.22684064,80.76538793,-17.5385473,27.35157825,224.5633704,-34768.13207,-60994.9442,1
6.37,116.4160828,-169.017918,52.60183515,-124.114176,205.645853,-34841.41076,-61342.98712,1
6.38,-63.19245316,179.8136515,-116.6211983,153.2839071,-83.9639891,-34915.11795,-61691.76462,1
6.39,24.86983799,-120.0312421,95.16140409,76.96197375,36.4177417,-34988.00831,-62041.27488,1
6.4,-25.42718279,12.09203853,13.33514426,5.376024328,-141.3191366,-35060.80991,-62391.51601,1
6.41,-9.627805342,119.9004446,-110.2726392,0.635872395,-226.222041,-35132.89717,-62742.48612,1
6.42,83.1787404,-147.0381745,63.8594341,98.7242335,218.9704803,-35207.57833,-63094.18338,1
6.43,-50.11251648,148.4805428,-98.36802634,149.3716867,90.74142865,-35280.08824,-63446.60587,1
6.44,96.63243922,-128.8432277,32.21078847,-80.72255763,-27.07888483,-35350.73254,-63799.75179,1
6.45,22.1571297,-30.72786331,8.570733612,-135.6078899,-40.13103786,-35422.92565,-64153.61921,1
6.46,1.132475626,93.33124431,-94.46371993,124.617835,-188.8046911,-35494.80302,-64508.20634,1
6.47,114.9181411,-231.069544,116.1514029,-216.1983443,-104.6557282,-35564.30183,-64863.51134,1
6.48,-79.5373562,225.8097167,-146.2723605,18.54116092,-173.7876089,-35636.43107,-65219.53232,1
6.49,69.0249616,-105.4084733,36.38351166,-84.68455498,-8.827426666,-35709.60135,-65576.26748,1
6.5,-26.49377614,17.10171756,9.39205858,35.12064437,-136.9910228,-35780.50166,-65933.71496,1
6.51,-80.78872429,112.9355073,-32.14678296,-144.5102165,174.0506061,-35851.14417,-66291.87295,1
6.52,118.9614295,-172.3767124,53.41528284,-149.1333248,188.2917868,-35922.15938,-66650.73962,1
6.53,-57.57916553,206.4306919,-148.8515264,67.768368,-161.100453,-35991.76826,-67010.31311,1
6.54,69.32010806,-176.4639593,107.1438513,35.65817448,-77.31682809,-36061.6271,-67370.59165,1
6.55,61.99223943,-24.15684626,-37.83539317,-77.40457964,118.3576404,-36133.09544,-67731.57341,1
6.56,-41.42193011,70.7387907,-29.31686059,125.1176454,188.4738469,-36204.25631,-68093.25659,1
6.57,118.762983,-182.4614124,63.69842946,-186.5175727,151.3464258,-36272.98457,-68455.63942,1
6.58,-51.65812909,150.0059526,-98.34782348,152.6316704,85.14388308,-36344.48032,-68818.72004,1
6.59,31.03870487,-82.44845908,51.40975421,-33.00964881,78.48414107,-36413.56523,-69182.49672,1
6.6,8.505479827,45.74041014,-54.24588997,132.1206562,50.43939139,-36481.62848,-69546.96764,1
6.61,-26.62802609,70.49601374,-43.86798765,192.3943594,119.0009523,-36551.95796,-69912.13103,1
6.62,115.1597989,-219.5715342,104.4117353,-235.1081938,-49.18010528,-36618.21014,-70277.98513,1
6.63,-111.2500476,182.202751,-70.95270347,-156.4721239,77.86130023,-36688.67339,-70644.52813,1
6.64,62.07192622,-174.4695526,112.3976264,53.20204496,-66.47510606,-36756.01821,-71011.75824,1
6.65,-23.09148458,11.07912772,12.01235686,39.4401291,-135.8104422,-36825.96813,-71379.67374,1
6.66,-10.55516849,65.48400273,-54.92883423,225.5423482,17.53468974,-36894.95344,-71748.27285,1
6.67,85.78758605,-225.4945988,139.7070127,-154.6904549,-183.7536631,-36960.21784,-72117.55384,1
6.68,-90.48456103,236.1524536,-145.6678925,-45.21703561,-168.8233613,-37028.13293,-72487.51493,1
6.69,15.68832064,-67.37604838,51.68772773,-31.19641787,79.22235054,-37098.82722,-72858.15437,1
6.7,55.5756227,-35.43197038,-20.14365232,-120.4114491,74.16928561,-37165.28677,-73229.47044,1
6.71,1.923804084,107.7505792,-109.6743833,54.6089054,-219.5328759,-37232.51298,-73601.46137,1
6.72,109.6264844,-226.2568824,116.630398,-218.0704551,-100.6966839,-37298.14539,-73974.12548,1
6.73,-66.58041092,214.7830037,-148.2025928,40.02427175,-170.1292606,-37365.93244,-74347.46097,1
6.74,59.92894303,-96.26460221,36.33565918,-83.55124304,-16.38862714,-37434.30856,-74721.46615,1
6.75,-18.36124697,-1.761097414,20.12234438,18.10886043,-140.2571537,-37500.86715,-75096.13929,1
6.76,-67.29060695,91.86434931,-24.57374236,-40.72274858,222.5274678,-37567.59899,-75471.4787,1
6.77,73.96895193,-141.4873129,67.51836102,95.31931021,220.4739772,-37634.99823,-75847.48263,1
6.78,-144.8763928,223.6111666,-78.73477382,-172.835967,-25.95450154,-37698.32874,-76224.14938,1
6.79,29.37163132,-70.85755995,41.48592863,-63.1682014,57.08919027,-37766.7311,-76601.47721,1
6.8,-15.81719914,-5.579318896,21.39651804,-15.52795844,-140.5662922,-37831.84894,-76979.46448,1
6.81,-77.34412936,108.4962675,-31.15213815,-127.4707087,186.8904347,-37897.33218,-77358.10948,1
6.82,106.020365,-165.2893815,59.26901648,-141.8184966,193.8609284,-37963.11831,-77737.41053,1
6.83,-55.02321674,210.2571469,-155.2339301,35.7537571,-171.0776914,-38026.9675,-78117.36589,1
6.84,56.810921,-135.0959509,78.28502995,-10.47906896,-84.49607344,-38092.62752,-78497.97395,1
6.85,37.17007929,-5.489683382,-31.68039591,73.73720864,120.6765266,-38158.52368,-78879.23302,1
6.86,10.96783057,86.55474239,-97.52257296,136.434883,-180.4503779,-38223.38089,-79261.14143,1
6.87,29.28418711,-142.9333625,113.6491754,217.6548788,-101.5918268,-38288.74619,-79643.6975,1
6.88,-105.7579274,178.4266811,-72.66875369,-157.9878402,74.73787521,-38352.44114,-80026.89956,1
6.89,40.31580204,-76.0374069,35.72160485,-78.92560548,31.93972626,-38417.57119,-80410.74589,1
6.9,-11.97048883,18.93992081,-6.969431984,126.9559374,-62.30722228,-38481.21554,-80795.2349,1
6.91,-27.94333193,140.9637669,-113.020435,-110.6524344,-197.3141022,-38544.07832,-81180.36493,1
6.92,27.33916275,-177.8916316,150.5524689,62.33570528,-231.9672507,-38608.19937,-81566.13431,1
6.93,-71.46173823,143.2500159,-71.78827764,-85.51335827,152.4249757,-38673.48496,-81952.54144,1
6.94,20.9205992,-58.81523311,37.89463391,-60.45940231,59.95046277,-38736.93106,-82339.58462,1
6.95,-16.20044487,12.85000174,3.350443128,111.3131111,-87.23182505,-38799.67829,-82727.26227,1
6.96,-22.11411488,143.8716059,-121.757491,-120.9503942,-191.1748371,-38861.6171,-83115.57275,1
6.97,28.35044187,-172.5603759,144.2099341,78.36151734,-227.0550993,-38925.19098,-83504.51443,1
6.98,-112.1182936,165.9670445,-53.84875092,-108.7032084,136.855837,-38989.12239,-83894.08569,1
6.99,53.67601101,-89.53929716,35.86328615,-71.97100011,45.49255387,-39052.14836,-84284.28485,1
7,-14.8506086,32.60142425,-17.75081564,128.9942986,-57.96956906,-39113.94463,-84675.1103,1
7.01,-13.20574837,134.2394675,-121.0337191,-73.18417792,-214.0581516,-39175.3589,-85066.56045,1
7.02,12.94852853,-156.9973275,144.0487989,120.7821775,-207.6203534,-39238.17541,-85458.6337,1
7.03,-84.84599419,155.328876,-70.48288186,-124.5770711,122.5824661,-39301.07127,-85851.32847,1
7.04,35.02937343,-72.39711924,37.36774581,-72.7690404,44.20479694,-39363.23723,-86244.64311,1
7.05,-15.05246041,25.08504582,-10.0325854,121.2274838,-72.82785984,-39424.34562,-86638.57606,1
